Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Rugby World Cup 2011,X360,2011.0,Sports,505 Games,0.03,0.21,0.0,0.04,0.28,0.55,14.0,0.39,13.0,HB Studios Multimedia,0.0
Virtua Fighter 5 Online,X360,2007.0,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,0.89,36.0,0.76,62.0,Sega AM2,3.0
Indiana Jones and the Staff of Kings,PS2,2009.0,Action,Activision,0.11,0.01,0.0,0.16,0.28,0.55,4.0,0.75,13.0,LucasArts,3.0
Angry Birds Star Wars,X360,2013.0,Strategy,Activision,0.16,0.1,0.0,0.02,0.28,0.59,3.0,0.5599999999999999,25.0,Exient Entertainment,0.0
Dave Mirra Freestyle BMX 2,GC,2001.0,Sports,Acclaim Entertainment,0.21,0.06,0.0,0.01,0.28,0.78,15.0,0.77,10.0,"Z-Axis, Ltd.",3.0
One Piece: Unlimited World Red,PS3,2014.0,Action,Namco Bandai Games,0.09,0.1,0.06,0.04,0.28,0.71,28.0,0.73,46.0,Ganbarion,3.0
True Crime: New York City,XB,2005.0,Action,Activision,0.21,0.06,0.0,0.01,0.28,0.6,43.0,0.78,17.0,Exakt,4.0
Summer Heat Beach Volleyball,PS2,2003.0,Sports,Acclaim Entertainment,0.14,0.11,0.0,0.04,0.28,0.65,21.0,0.77,19.0,Acclaim Studios Cheltenham,3.0
Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,0.23,0.02,0.0,0.02,0.28,0.56,15.0,0.58,8.0,AWE Games,2.0
Castlevania: Aria of Sorrow,GBA,2003.0,Platform,Konami Digital Entertainment,0.2,0.07,0.0,0.0,0.28,0.91,29.0,0.9099999999999999,127.0,KCET,3.0
Myst III: Exile,PS2,2002.0,Adventure,Ubisoft,0.14,0.11,0.0,0.04,0.28,0.57,9.0,0.7,4.0,Presto Studios,0.0
Shin Megami Tensei: Strange Journey,DS,2009.0,Role-Playing,Atlus,0.13,0.0,0.14,0.01,0.28,0.8,26.0,0.8699999999999999,69.0,Atlus,4.0
Army of Two: The Devil's Cartel,PS3,2013.0,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28,0.58,27.0,0.67,100.0,Visceral Games,4.0
Patapon 3,PSP,2011.0,Misc,Sony Computer Entertainment,0.05,0.03,0.17,0.02,0.27,0.74,41.0,0.72,35.0,SCE Japan Studio,0.0
Ice Age: Dawn of the Dinosaurs,Wii,2009.0,Action,Activision,0.11,0.14,0.0,0.03,0.27,0.75,12.0,0.8300000000000001,6.0,Activision,2.0
Tao Feng: Fist of the Lotus,XB,2003.0,Fighting,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27,0.65,32.0,0.65,8.0,Studio Gigante,4.0
Guitar Hero: Van Halen,PS3,2009.0,Misc,Activision,0.14,0.09,0.0,0.04,0.27,0.59,33.0,0.47000000000000003,9.0,Neversoft Entertainment,3.0
Dragon Ball Z: Budokai 2,GC,2004.0,Fighting,Atari,0.21,0.06,0.0,0.01,0.27,0.66,9.0,0.58,12.0,Pyramid,3.0
Over the Hedge,DS,2006.0,Platform,Activision,0.24,0.01,0.0,0.02,0.27,0.71,17.0,0.64,9.0,Vicarious Visions,0.0
Siren: Blood Curse,PS3,2008.0,Action,Sony Computer Entertainment,0.0,0.17,0.09,0.01,0.27,0.78,42.0,0.8099999999999999,87.0,SCE Japan Studio,4.0
NHL Hitz 20-02,XB,2001.0,Sports,Midway Games,0.2,0.06,0.0,0.01,0.27,0.79,20.0,0.8699999999999999,11.0,Black Box,0.0
GRID 2,X360,2013.0,Racing,Codemasters,0.08,0.16,0.0,0.03,0.27,0.78,51.0,0.58,156.0,Codemasters,0.0
Evil Dead: Hail to the King,PS,2000.0,Adventure,THQ,0.15,0.1,0.0,0.02,0.27,0.51,8.0,0.6,7.0,Heavy Iron Studios,4.0
Need for Speed: The Run,Wii,2011.0,Action,Electronic Arts,0.11,0.12,0.01,0.03,0.27,0.64,6.0,0.36,21.0,Firebrand Games,2.0
Dave Mirra Freestyle BMX: Maximum Remix,PS,2001.0,Sports,Acclaim Entertainment,0.15,0.1,0.0,0.02,0.27,0.67,11.0,0.8099999999999999,7.0,"Z-Axis, Ltd.",0.0
The Evil Within,PC,2014.0,Action,Bethesda Softworks,0.1,0.16,0.0,0.02,0.27,0.68,18.0,0.5900000000000001,721.0,Tango Gameworks,4.0
Rock Revolution,X360,2008.0,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,0.38,28.0,0.51,17.0,"Zoe Mode, HB Studios Multimedia",3.0
Dead Rising 2: Off the Record,X360,2011.0,Action,Capcom,0.17,0.08,0.0,0.02,0.27,0.72,48.0,0.75,60.0,Capcom Vancouver,4.0
WWII Aces,Wii,2008.0,Simulation,Destineer,0.25,0.0,0.0,0.02,0.27,0.41,7.0,0.54,18.0,Arcade Moon,3.0
Athens 2004,PS2,2004.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27,0.61,57.0,0.72,13.0,Eurocom Entertainment Software,0.0
Pro Race Driver,PS2,2002.0,Racing,Codemasters,0.13,0.1,0.0,0.03,0.27,0.81,22.0,0.85,20.0,Codemasters,3.0
Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003.0,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,0.27,0.8,48.0,0.9,59.0,Monolith Soft,3.0
Iron Man 2,X360,2010.0,Action,Sega,0.15,0.09,0.0,0.03,0.27,0.41,35.0,0.5900000000000001,54.0,Sega Studios San Francisco,3.0
Rocky: Legends,PS2,2004.0,Action,Ubisoft,0.13,0.1,0.0,0.03,0.27,0.65,24.0,0.86,12.0,Venom Games,3.0
The Warriors,PSP,2007.0,Action,Take-Two Interactive,0.23,0.01,0.0,0.02,0.27,0.81,36.0,0.78,21.0,"Rockstar Toronto, Rockstar Leeds",4.0
RalliSport Challenge 2,XB,2004.0,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27,0.87,69.0,0.9099999999999999,33.0,Digital Illusions,0.0
Pac-Pix,DS,2005.0,Puzzle,Namco Bandai Games,0.16,0.0,0.1,0.01,0.27,0.71,41.0,0.71,7.0,Namco,0.0
F1 Race Stars,X360,2012.0,Racing,Codemasters,0.07,0.17,0.0,0.02,0.27,0.64,33.0,0.5700000000000001,22.0,Codemasters,0.0
Sing Party,WiiU,2012.0,Misc,Nintendo,0.13,0.12,0.0,0.02,0.27,0.6,21.0,0.54,18.0,FreeStyleGames,2.0
NHL 07,X360,2006.0,Sports,Electronic Arts,0.25,0.0,0.0,0.02,0.27,0.79,49.0,0.53,167.0,EA Sports,2.0
RollerCoaster Tycoon 3,PC,2004.0,Strategy,Atari,0.01,0.22,0.0,0.04,0.27,0.81,39.0,0.5,346.0,Frontier Developments,0.0
Ty the Tasmanian Tiger,GC,2002.0,Platform,Electronic Arts,0.21,0.05,0.0,0.01,0.27,0.69,12.0,0.8699999999999999,15.0,Krome Studios,0.0
WWE Road to WrestleMania X8,GBA,2002.0,Fighting,THQ,0.19,0.07,0.0,0.0,0.27,0.73,10.0,0.75,6.0,Natsume,0.0
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004.0,Role-Playing,Square Enix,0.13,0.1,0.0,0.03,0.27,0.67,21.0,0.8400000000000001,20.0,Racjin,3.0
NASCAR 06: Total Team Control,XB,2005.0,Racing,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.79,25.0,0.5900000000000001,7.0,EA Sports,0.0
BloodRayne 2,PS2,2004.0,Shooter,THQ,0.13,0.1,0.0,0.03,0.27,0.7,26.0,0.85,21.0,Terminal Reality,4.0
Rory McIlroy PGA Tour,XOne,2015.0,Action,Electronic Arts,0.16,0.09,0.0,0.02,0.27,0.6,26.0,0.43,77.0,EA Tiburon,0.0
The Club,X360,2008.0,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,0.76,63.0,0.6799999999999999,43.0,Bizarre Creations,4.0
NHL 2002,XB,2001.0,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.89,17.0,0.8800000000000001,5.0,EA Sports,0.0
LEGO The Hobbit,XOne,2014.0,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0.0,0.02,0.27,0.69,20.0,0.6799999999999999,36.0,TT Games,2.0
Lightning Returns: Final Fantasy XIII,X360,2013.0,Role-Playing,Square Enix,0.15,0.08,0.01,0.02,0.27,0.69,21.0,0.6599999999999999,222.0,Square Enix,3.0
Shadow of Rome,PS2,2005.0,Action,Capcom,0.13,0.1,0.0,0.03,0.27,0.75,52.0,0.8300000000000001,62.0,Capcom,4.0
NASCAR 2011: The Game,PS3,2011.0,Racing,Activision,0.25,0.0,0.0,0.02,0.27,0.62,16.0,0.37,15.0,Eutechnyx,0.0
Harry Potter and the Order of the Phoenix,PS2,2007.0,Action,Electronic Arts,0.13,0.1,0.0,0.03,0.27,0.61,17.0,0.8,28.0,EA Games,2.0
Transformers: Cybertron Adventures,Wii,2010.0,Action,Activision,0.14,0.1,0.0,0.02,0.27,0.41,15.0,0.65,8.0,Next Level Games,3.0
Stuntman: Ignition,PS2,2007.0,Racing,THQ,0.13,0.1,0.0,0.03,0.27,0.71,8.0,0.64,8.0,Paradigm Entertainment,3.0
Gun,X360,2005.0,Shooter,Activision,0.24,0.01,0.0,0.02,0.27,0.75,53.0,0.75,57.0,Neversoft Entertainment,4.0
NHL 2K11,Wii,2010.0,Sports,Take-Two Interactive,0.23,0.02,0.0,0.02,0.27,0.62,12.0,0.58,4.0,Visual Concepts,2.0
Fantastic 4,XB,2005.0,Action,Activision,0.2,0.06,0.0,0.01,0.27,0.62,46.0,0.6599999999999999,8.0,7 Studios,3.0
MotoGP,PS2,2000.0,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27,0.77,16.0,0.6,5.0,Namco,0.0
Batman: Arkham Origins Blackgate,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0.0,0.02,0.27,0.68,7.0,0.6799999999999999,38.0,Armature Studio,3.0
Shadows of the Damned,PS3,2011.0,Action,Electronic Arts,0.11,0.09,0.04,0.03,0.27,0.77,56.0,0.8099999999999999,124.0,Grasshopper Manufacture,4.0
R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,0.04,0.27,0.76,33.0,0.8099999999999999,176.0,Eugen Systems,3.0
Rock Revolution,PS3,2008.0,Misc,Unknown,0.25,0.0,0.0,0.02,0.27,0.42,20.0,0.6599999999999999,12.0,"Zoe Mode, HB Studios Multimedia",3.0
NBA Live 2004,GC,2003.0,Sports,Electronic Arts,0.21,0.05,0.0,0.01,0.27,0.84,17.0,0.9,4.0,EA Sports,0.0
Reign of Fire,PS2,2002.0,Shooter,BAM! Entertainment,0.13,0.1,0.0,0.03,0.27,0.56,16.0,0.7,4.0,Kuju Entertainment,4.0
The Sims 2: Pets,GC,2006.0,Simulation,Electronic Arts,0.21,0.05,0.0,0.01,0.27,0.66,15.0,0.73,8.0,Maxis,3.0
Ultimate NES Remix,3DS,2014.0,Action,Unknown,0.15,0.09,0.0,0.02,0.27,0.69,16.0,0.76,32.0,Indies Zero,0.0
Tropico 4,PC,2011.0,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27,0.78,46.0,0.77,359.0,Haemimont,3.0
The BIGS,X360,2007.0,Sports,Take-Two Interactive,0.18,0.08,0.0,0.0,0.27,0.79,23.0,0.8400000000000001,21.0,Blue Castle Games,0.0
Jurassic Park: Operation Genesis,PS2,2003.0,Simulation,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.27,0.75,13.0,0.89,21.0,Blue Tongue Entertainment,3.0
Knockout Kings 2002,XB,2002.0,Sports,Electronic Arts,0.2,0.06,0.0,0.01,0.27,0.78,20.0,0.79,7.0,Electronic Arts,3.0
InuYasha: Feudal Combat,PS2,2005.0,Fighting,Namco Bandai Games,0.13,0.1,0.0,0.03,0.27,0.52,14.0,0.8300000000000001,21.0,Eighting,3.0
R.U.S.E.,X360,2010.0,Strategy,Ubisoft,0.12,0.11,0.0,0.02,0.27,0.78,45.0,0.7,38.0,Eugen Systems,3.0
Duel Masters,PS2,2004.0,Strategy,Atari,0.13,0.1,0.0,0.03,0.27,0.66,20.0,0.8300000000000001,6.0,High Voltage Software,0.0
MotionSports: Adrenaline,X360,2011.0,Sports,Ubisoft,0.14,0.1,0.0,0.03,0.27,0.41,8.0,0.74,7.0,Ubisoft Vancouver,0.0
NBA 07,PS3,2006.0,Sports,Sony Computer Entertainment,0.24,0.0,0.01,0.02,0.27,0.63,24.0,0.63,10.0,SCEA,0.0
Call of Juarez: The Cartel,X360,2011.0,Shooter,Ubisoft,0.14,0.1,0.0,0.03,0.27,0.47,62.0,0.5700000000000001,109.0,Techland,4.0
My Japanese Coach,DS,2008.0,Misc,Ubisoft,0.24,0.0,0.0,0.02,0.27,0.59,4.0,0.67,6.0,"Ubisoft, Sensory Sweep",0.0
Need for Speed: Most Wanted,DS,2005.0,Racing,Electronic Arts,0.24,0.01,0.0,0.02,0.27,0.45,4.0,0.61,22.0,EA Canada,0.0
Section 8,X360,2009.0,Shooter,SouthPeak Games,0.15,0.09,0.0,0.02,0.27,0.69,49.0,0.73,59.0,TimeGate Studios,3.0
ESPN NBA Basketball,XB,2003.0,Sports,Sega,0.2,0.06,0.0,0.01,0.27,0.87,18.0,0.82,25.0,Visual Concepts,0.0
Lowrider,PS2,2002.0,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26,0.46,14.0,0.8400000000000001,11.0,Pacific Century Cyber Works,3.0
Family Guy: Back to the Multiverse,PS3,2012.0,Action,Activision,0.12,0.1,0.0,0.04,0.26,0.4,9.0,0.64,31.0,Heavy Iron Studios,4.0
All-Pro Football 2K8,X360,2007.0,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,0.75,22.0,0.6799999999999999,52.0,Visual Concepts,2.0
Fish Tycoon,DS,2007.0,Simulation,Majesco Entertainment,0.24,0.0,0.0,0.02,0.26,0.46,9.0,0.7,6.0,"LDW, Big Fish Games",0.0
Plants vs. Zombies,X360,2010.0,Strategy,PopCap Games,0.24,0.0,0.0,0.02,0.26,0.89,27.0,0.82,160.0,PopCap,2.0
Batman: Return to Arkham,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.07,0.16,0.0,0.04,0.26,0.73,28.0,0.85,79.0,"Rocksteady Studios, Virtuos",3.0
Rune: Viking Warlord,PS2,2001.0,Action,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,0.53,16.0,0.73,11.0,Human Head Studios,4.0
The Incredible Hulk,X360,2008.0,Action,Sega,0.22,0.02,0.0,0.02,0.26,0.55,42.0,0.64,24.0,Edge of Reality,3.0
Panzer Dragoon Orta,XB,2002.0,Shooter,Sega,0.16,0.05,0.04,0.01,0.26,0.9,41.0,0.85,64.0,Smilebit,3.0
America's Test Kitchen: Let's Get Cooking,DS,2010.0,Simulation,Nintendo,0.25,0.0,0.0,0.02,0.26,0.87,4.0,0.5599999999999999,9.0,Indies Zero,0.0
Suikoden Tierkreis,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.26,0.76,24.0,0.74,37.0,Konami,2.0
Superman Returns,X360,2006.0,Action,Electronic Arts,0.23,0.01,0.0,0.02,0.26,0.51,48.0,0.62,49.0,EA Tiburon,3.0
Shin Megami Tensei: Devil Survivor,DS,2009.0,Role-Playing,Atlus,0.13,0.0,0.12,0.01,0.26,0.84,28.0,0.8800000000000001,79.0,Atlus,3.0
Tearaway Unfolded,PS4,2015.0,Platform,Sony Computer Entertainment,0.09,0.13,0.0,0.04,0.26,0.81,70.0,0.8099999999999999,188.0,Media Molecule,0.0
MLB SlugFest 2006,PS2,2006.0,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26,0.56,11.0,0.75,10.0,Blue Shift,2.0
Etrian Odyssey II: Heroes of Lagaard,DS,2008.0,Role-Playing,Atlus,0.09,0.0,0.16,0.01,0.26,0.82,17.0,0.89,24.0,Atlus,2.0
The Incredible Hulk,PS3,2008.0,Action,Sega,0.22,0.02,0.0,0.02,0.26,0.55,26.0,0.6799999999999999,20.0,Edge of Reality,3.0
Deadly Premonition,X360,2010.0,Action,Rising Star Games,0.18,0.06,0.0,0.02,0.26,0.68,39.0,0.82,332.0,Access Games,4.0
Ford Racing 3,PS2,2004.0,Racing,Take-Two Interactive,0.13,0.1,0.0,0.03,0.26,0.5,7.0,0.6599999999999999,8.0,Razorworks Studios,0.0
The Adventures of Tintin: The Game,PS3,2011.0,Action,Ubisoft,0.06,0.15,0.0,0.05,0.26,0.59,27.0,0.5700000000000001,13.0,Ubisoft Montpellier,2.0
Dragon Ball Z: Tenkaichi Tag Team,PSP,2010.0,Fighting,Namco Bandai Games,0.11,0.03,0.09,0.03,0.26,0.63,22.0,0.86,20.0,Spike,3.0
Etrian Odyssey Untold: The Millennium Girl,3DS,2013.0,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,0.8,41.0,0.82,89.0,Atlus,3.0
Final Fantasy V Advance,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26,0.83,25.0,0.72,75.0,TOSE,0.0
Star Wars: Bounty Hunter,GC,2002.0,Shooter,LucasArts,0.2,0.05,0.0,0.01,0.26,0.67,20.0,0.76,16.0,LucasArts,3.0
Dynasty Warriors 7: Xtreme Legends,PS3,2011.0,Action,Tecmo Koei,0.04,0.04,0.16,0.02,0.26,0.64,11.0,0.78,9.0,Omega Force,3.0
Naruto: Ultimate Ninja Heroes,PSP,2006.0,Fighting,Namco Bandai Games,0.26,0.0,0.0,0.0,0.26,0.7,11.0,0.6599999999999999,11.0,Bandai,3.0
Angry Birds Trilogy,X360,2012.0,Action,Activision,0.18,0.05,0.0,0.02,0.26,0.63,13.0,0.35,27.0,"Rovio Mobile, Rovio Entertainment",0.0
Major League Baseball 2K9,Wii,2009.0,Sports,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,0.61,5.0,0.45,10.0,2K Sports,0.0
WWE 2K17,XOne,2016.0,Sports,Take-Two Interactive,0.12,0.12,0.0,0.02,0.26,0.68,12.0,0.55,27.0,Yuke's,3.0
Battlestations: Midway,X360,2007.0,Strategy,Eidos Interactive,0.21,0.02,0.0,0.02,0.26,0.73,55.0,0.71,40.0,Eidos Interactive,3.0
Riding Spirits,PS2,2002.0,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,0.59,14.0,0.9,17.0,Spike,0.0
Project CARS,XOne,2015.0,Racing,Slightly Mad Studios,0.11,0.13,0.0,0.02,0.26,0.81,16.0,0.58,135.0,Slightly Mad Studios,0.0
MLB 09: The Show,PSP,2009.0,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26,0.78,12.0,0.6900000000000001,7.0,SCEA San Diego Studios,0.0
Bust A Groove 2,PS,1999.0,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26,0.66,8.0,0.89,35.0,Metro,0.0
Armored Core: Nexus,PS2,2004.0,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26,0.73,19.0,0.8699999999999999,7.0,From Software,3.0
Evolution Skateboarding,PS2,2002.0,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26,0.44,14.0,0.67,9.0,Konami,3.0
Outlaw Volleyball,XB,2003.0,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,0.77,33.0,0.8400000000000001,7.0,Hypnotix,4.0
Batman: Vengeance,GC,2001.0,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26,0.7,17.0,0.58,16.0,Ubisoft Montreal,3.0
Spider-Man: Web of Shadows,PS3,2008.0,Action,Activision,0.2,0.04,0.0,0.02,0.26,0.67,44.0,0.79,34.0,"Treyarch, Shaba Games",3.0
Legaia 2: Duel Saga,PS2,2001.0,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26,0.67,21.0,0.8400000000000001,43.0,Prokion,3.0
Crash Nitro Kart,GC,2003.0,Racing,Vivendi Games,0.2,0.05,0.0,0.01,0.26,0.66,10.0,0.74,8.0,Vicarious Visions,0.0
ExciteBots: Trick Racing,Wii,2009.0,Racing,Nintendo,0.24,0.0,0.0,0.02,0.26,0.77,29.0,0.86,26.0,Monster Games Inc.,0.0
Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,0.88,65.0,0.9099999999999999,58.0,Oddworld Inhabitants,3.0
King of Fighters: Maximum Impact,PS2,2004.0,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,0.64,45.0,0.6900000000000001,12.0,SNK Playmore,3.0
Atelier Ayesha: The Alchemist of Dusk,PS3,2012.0,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.26,0.7,17.0,0.6599999999999999,120.0,Gust,3.0
Battleborn,PS4,2016.0,Shooter,Take-Two Interactive,0.12,0.08,0.02,0.04,0.26,0.68,55.0,0.6799999999999999,402.0,Gearbox Software,3.0
Drakan: The Ancients' Gates,PS2,2002.0,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.78,31.0,0.9,39.0,Surreal Software,4.0
Resident Evil: Revelations,X360,2013.0,Action,Capcom,0.12,0.1,0.02,0.02,0.26,0.75,30.0,0.74,170.0,Capcom,4.0
Tony Hawk: Shred,X360,2010.0,Sports,Activision,0.17,0.06,0.0,0.02,0.26,0.53,10.0,0.6599999999999999,10.0,Robomodo,0.0
Tokyo Jungle,PS3,2012.0,Action,Sony Computer Entertainment,0.0,0.0,0.26,0.0,0.26,0.74,60.0,0.8400000000000001,89.0,Crispy's,3.0
Army of Two: The Devil's Cartel,X360,2013.0,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,0.54,55.0,0.62,195.0,Visceral Games,4.0
Puppeteer,PS3,2013.0,Platform,Sony Computer Entertainment Europe,0.11,0.08,0.02,0.04,0.26,0.8,75.0,0.85,236.0,SCE Japan Studio,2.0
Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26,0.78,17.0,0.65,41.0,Ubisoft Shanghai,4.0
Resident Evil: Deadly Silence,DS,2006.0,Action,Capcom,0.11,0.02,0.11,0.01,0.26,0.71,41.0,0.8400000000000001,36.0,Capcom,4.0
Legendary,X360,2008.0,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,0.47,39.0,0.71,87.0,Spark Unlimited,4.0
Peter Jackson's King Kong: The Official Game of the Movie,X360,2005.0,Action,Ubisoft,0.2,0.03,0.0,0.02,0.26,0.8,57.0,0.75,79.0,Ubisoft Montpellier,3.0
Rayman DS,DS,2005.0,Platform,Ubisoft,0.21,0.03,0.0,0.02,0.26,0.58,20.0,0.76,19.0,DC Studios,0.0
All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,0.79,15.0,0.8099999999999999,7.0,Acclaim,0.0
MTX Mototrax,PS2,2004.0,Racing,Activision,0.13,0.1,0.0,0.03,0.26,0.77,30.0,0.8099999999999999,9.0,Left Field Productions,0.0
NBA ShootOut 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.58,19.0,0.78,8.0,989 Sports,0.0
Nancy Drew: The Mystery of the Clue Bender Society,DS,2008.0,Adventure,Codemasters,0.24,0.0,0.0,0.02,0.26,0.46,5.0,0.36,5.0,Gorilla Systems,2.0
Castlevania: Harmony of Dissonance,GBA,2002.0,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26,0.87,27.0,0.82,39.0,KCET,3.0
Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.73,18.0,0.6,5.0,Studio Liverpool,0.0
Pirates of the Caribbean: Dead Man's Chest,DS,2006.0,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26,0.63,11.0,0.86,7.0,Amaze Entertainment,3.0
Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,0.77,44.0,0.79,16.0,Black Isle Studios,3.0
Madden NFL 2005,DS,2004.0,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.26,0.68,25.0,0.77,7.0,Exient Entertainment,0.0
MVP Baseball 2004,GC,2004.0,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26,0.89,25.0,0.85,11.0,EA Sports,0.0
Polarium,DS,2004.0,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26,0.73,34.0,0.8400000000000001,17.0,Mitchell,0.0
Super Street Fighter II: Turbo Revival,GBA,2001.0,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25,0.84,17.0,0.74,10.0,Capcom,3.0
Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,0.77,31.0,0.8800000000000001,4.0,Totally Games,3.0
The Elder Scrolls IV: Oblivion,PC,2006.0,Role-Playing,Take-Two Interactive,0.01,0.2,0.0,0.04,0.25,0.94,54.0,0.8099999999999999,2454.0,Bethesda Softworks,4.0
Metroid Prime Pinball,DS,2005.0,Misc,Nintendo,0.21,0.0,0.02,0.02,0.25,0.79,51.0,0.79,32.0,Fuse Games Limited,0.0
Teen Titans,PS2,2006.0,Action,THQ,0.12,0.1,0.0,0.03,0.25,0.56,12.0,0.86,17.0,Artificial Mind and Movement,2.0
Bomberman Generation,GC,2002.0,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25,0.81,19.0,0.85,15.0,Hudson,0.0
Sega Rally Revo,PSP,2007.0,Racing,Sega,0.03,0.15,0.0,0.07,0.25,0.74,14.0,0.72,9.0,Bugbear,0.0
Surfing H3O,PS2,2000.0,Sports,Take-Two Interactive,0.12,0.1,0.0,0.03,0.25,0.46,15.0,0.45999999999999996,8.0,Opus,0.0
NASCAR 09,X360,2008.0,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,0.69,32.0,0.78,15.0,EA Games,0.0
NASCAR 09,PS3,2008.0,Racing,Electronic Arts,0.22,0.01,0.0,0.02,0.25,0.65,22.0,0.75,10.0,EA Games,0.0
Game of Thrones,X360,2012.0,Role-Playing,Focus Home Interactive,0.15,0.08,0.0,0.02,0.25,0.52,35.0,0.52,126.0,"Cyanide, Cyanide Studios",4.0
Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.25,0.62,26.0,0.35,104.0,Ubisoft Romania,3.0
Amped 2,XB,2003.0,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,0.8,34.0,0.77,20.0,Indie Built,0.0
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009.0,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.25,0.64,29.0,0.5599999999999999,11.0,Square Enix,2.0
College Hoops 2K6,PS2,2006.0,Sports,Unknown,0.12,0.1,0.0,0.03,0.25,0.77,14.0,0.73,6.0,2K Sports,0.0
NHL 08,PS3,2007.0,Action,Electronic Arts,0.16,0.06,0.0,0.03,0.25,0.86,23.0,0.6900000000000001,23.0,EA Canada,2.0
The Legend of Legacy,3DS,2015.0,Role-Playing,FuRyu,0.12,0.01,0.1,0.02,0.25,0.67,31.0,0.71,54.0,FuRyu,2.0
Juiced 2: Hot Import Nights,PS3,2007.0,Racing,THQ,0.18,0.04,0.01,0.03,0.25,0.71,10.0,0.64,5.0,Juice Games,3.0
